json_id,influencer_name,sponsored,brand,gender_bias_score,matched_hashtag,hashtags_count
1653286163954622635,unknown,1,Target,5.23,target,16
1653340594050080250,unknown,0,Target,5.23,target,12
1653344866845049427,unknown,0,Target,5.22,targetstyle,19
1653467880135759583,unknown,0,Target,5.22,target,30
1653679860922696238,unknown,0,Target,5.22,targetstyle,30
1653777544334055492,unknown,0,Target,5.22,targetstyle,12
1653926522943107966,unknown,0,Target,5.23,targetstyle,9
1653962001301816438,jaxedup_,0,Target,5.22,target,30
1654055153505721162,unknown,0,Target,5.23,targetstyle,3
1654085775253377608,unknown,0,Target,5.23,targetstyle,28
1654785843238777395,unknown,0,Target,5.23,target,29
1654794085868066899,unknown,0,Target,5.22,target,5
1654803474027865921,unknown,0,Target,5.22,targetstyle,27
1655304918313086478,unknown,0,Target,5.23,targetstyle,27
1655402425471147816,thread_and_grain,0,Target,5.22,targetstyle,30
1656079557750801955,unknown,1,Target,5.23,targetstyle,30
1656981195227104241,unknown,0,Target,5.22,target,16
1657448369575419070,unknown,0,Target,5.22,targetstyle,18
1657526490014118601,unknown,0,Target,5.23,targetstyle,30
1657703143569605854,emilywolfbeauty,0,Target,5.23,targetstyle,30
1657730416192680490,unknown,0,Target,5.23,targetstyle,23
1658039386836602112,unknown,0,Target,5.22,targetstyle,30
1658125001164078761,unknown,0,Target,5.23,targetstyle,2
1658208428806220251,unknown,0,Target,5.22,target,30
1658333220112190006,thread_and_grain,0,Target,5.22,targetstyle,29
1658405087665877191,unknown,0,Target,5.23,target,30
1658405691570731366,unknown,0,Target,5.22,target,4
1658782814453419728,unknown,0,Target,5.22,targetstyle,6
1658792951458195882,unknown,0,Target,5.22,target,15
1658922691423314113,unknown,0,Target,5.22,target,17
1658938910973052111,unknown,1,Target,5.23,target,16
1659024889438381229,unknown,0,Target,5.22,target,8
1659242129370658778,unknown,0,Target,5.22,target,18
1659901213242017278,unknown,0,Target,5.23,target,24
1660440290895242926,unknown,0,Target,5.23,targetstyle,30
1661011316544094936,unknown,0,Target,5.22,target,14
1661304293922980456,unknown,0,Target,5.22,targetstyle,12
1661862177131674317,unknown,0,Target,5.23,target,23
1661877288562009387,unknown,0,Target,5.23,targetstyle,11
1662082831553454038,unknown,0,Target,5.22,targetstyle,27
1662630775303856253,unknown,0,Target,5.23,targetstyle,30
1662652981601677417,unknown,0,Target,5.22,target,3
1662773936276241383,unknown,0,Target,5.23,targetstyle,2
1662784405108621113,unknown,0,Target,5.23,targetstyle,23
1662790869092492302,unknown,0,Target,5.23,targetstyle,25
1662805320927430922,unknown,0,Target,5.23,targetstyle,9
1663250867631227723,unknown,0,Target,5.23,target,27
1663264922861439727,unknown,0,Target,5.22,targetstyle,30
1663288862313900948,unknown,1,Target,5.23,targetstyle,14
1663295061193796743,unknown,0,Target,5.23,targetstyle,2
1663475334064216445,unknown,0,Target,5.23,target,29
1664114331648624692,unknown,0,Target,5.22,targetstyle,18
1664124590772931852,unknown,1,Target,5.23,target,12
1664624212298294055,unknown,0,Target,5.22,targetstyle,30
1664853204109013525,unknown,0,Target,5.22,target,30
1664865700390479589,unknown,1,Target,5.22,target,4
1664940322503022573,unknown,0,Target,5.22,target,6
1665424074039377149,unknown,0,Target,5.22,targetstyle,9
1666127726854411164,unknown,0,Target,5.23,target,7
1666495445830310333,unknown,0,Target,5.22,targetstyle,9
1666824603165454145,unknown,0,Target,5.22,targetstyle,18
1666872193660175558,unknown,0,Target,5.23,targetstyle,5
1666897388130572676,unknown,0,Target,5.22,target,25
1667012298889606971,unknown,0,Target,5.22,targetstyle,30
1667083413223289869,unknown,0,Target,5.22,target,30
1667137294551044502,unknown,0,Target,5.23,targetstyle,24
1667142323580863002,unknown,0,Target,5.22,targetstyle,29
1667584957558971955,unknown,0,Target,5.23,targetstyle,5
1667840421081202868,unknown,0,Target,5.22,targetstyle,30
1667889449373995933,unknown,0,Target,5.23,target,16
1667890501590999953,unknown,0,Target,5.23,targetstyle,8
1668565999148235976,unknown,0,Target,5.22,target,21
1669256341549256264,unknown,1,Target,5.22,target,28
1669256531752020826,unknown,0,Target,5.23,targetstyle,7
1669355410053603604,unknown,0,Target,5.23,target,23
1669615023804177887,unknown,0,Target,5.22,target,20
1669675294786737547,unknown,1,Target,5.22,targetstyle,29
1669706769214809175,unknown,0,Target,5.23,targetstyle,2
1669852079500691777,unknown,1,Target,5.22,target,11
1669931532418330018,unknown,0,Target,5.22,targetstyle,8
1669939214622171774,unknown,0,Target,5.23,targetstyle,18
1670141489814183567,a1delatorre,1,Target,5.22,target,6
1670346811968535356,unknown,0,Target,5.23,target,5
1670392574307172730,unknown,0,Target,5.23,targetstyle,21
1670470240814122026,unknown,1,Target,5.23,target,29
1670482778612194926,unknown,0,Target,5.22,targetstyle,30
1670608617528649409,unknown,0,Target,5.22,targetstyle,27
1670685066227143119,unknown,0,Target,5.22,targetstyle,16
1670702735807113445,unknown,0,Target,5.23,targetstyle,19
1670723120477427592,unknown,0,Target,5.22,target,13
1670759066760558074,unknown,0,Target,5.23,targetstyle,15
1671091421448078834,unknown,0,Target,5.22,targetstyle,25
1671150183720873265,unknown,0,Target,5.22,targetstyle,22
1671394149004525974,unknown,0,Target,5.22,targetstyle,24
1671959427953166137,unknown,0,Target,5.22,targetstyle,3
1672041912095473481,unknown,0,Target,5.23,target,14
1672064510292527558,unknown,0,Target,5.23,targetstyle,30
1672199207186320330,unknown,0,Target,5.22,targetstyle,24
1672221290783990415,signingsteph,0,Target,5.23,targetstyle,20
1672659467499644664,unknown,0,Target,5.22,targetstyle,24
1672740239587430910,unknown,0,Target,5.22,targetstyle,21
1672740822688158742,unknown,1,Target,5.22,targetstyle,18
1672785727241649358,unknown,0,Target,5.22,target,15
1672989468855779250,unknown,0,Target,5.23,targetstyle,25
1673288810594387416,unknown,0,Target,5.22,targetstyle,24
1673306252103725677,unknown,1,Target,5.23,targetstyle,24
1673363612172610065,unknown,1,Target,5.22,target,19
1673366649963885085,unknown,0,Target,5.22,target,22
1673429808691572622,unknown,0,Target,5.22,target,9
1673462830975551221,unknown,0,Target,5.23,targetstyle,21
1673498652779442114,unknown,0,Target,5.22,targetstyle,1
1674155721917722458,unknown,0,Target,5.22,targetstyle,2
1674247833791141521,unknown,0,Target,5.22,targetstyle,5
1674289902566764588,unknown,0,Target,5.23,targetstyle,30
1674314128297893784,unknown,0,Target,5.22,target,22
1674335630337141409,unknown,0,Target,5.23,targetstyle,16
1674354873493987021,unknown,0,Target,5.23,targetstyle,15
1674392774274065982,unknown,0,Target,5.22,targetstyle,13
1674865532833531408,unknown,0,Target,5.22,target,23
1674979447705339644,unknown,0,Target,5.22,targetstyle,16
1675021104022582072,unknown,0,Target,5.23,targetstyle,18
1675135969224609394,unknown,0,Target,5.22,targetstyle,28
1675542600654758119,unknown,0,Target,5.22,targetstyle,19
1675542978361286769,unknown,0,Target,5.22,targetstyle,27
1675762612442302334,unknown,0,Target,5.23,targetstyle,2
1675772764713277351,unknown,0,Target,5.22,targetstyle,3
1675837106024738154,unknown,0,Target,5.22,target,24
1676146637950817440,unknown,0,Target,5.22,targetstyle,8
1676216992568512028,unknown,0,Target,5.23,targetstyle,22
1676233177004115423,unknown,0,Target,5.23,targetstyle,17
1676293120847087421,unknown,0,Target,5.23,targetstyle,19
1676311582235219549,unknown,0,Target,5.23,targetstyle,17
1676554975515496434,unknown,0,Target,5.23,targetstyle,14
1676568571108795092,unknown,0,Target,5.22,target,12
1676891920842113492,unknown,0,Target,5.22,targetstyle,5
1677036796893974560,unknown,0,Target,5.22,target,14
1677090976688452203,unknown,0,Target,5.22,targetstyle,19
1677157707569974448,socutesoprep,0,Target,5.23,targetstyle,10
1677202367990249186,pumpkinandmoose,0,Target,5.22,targetstyle,1
1677249762519941493,unknown,0,Target,5.23,target,18
1677309532298542679,unknown,0,Target,5.22,target,22
1677852161806412562,unknown,0,Target,5.22,target,20
1677957082949024345,unknown,0,Target,5.22,target,30
1678590268478983014,unknown,0,Target,5.22,targetstyle,13
1678633873636083259,unknown,0,Target,5.22,target,25
1678645052137493368,unknown,0,Target,5.23,targetstyle,25
1679086382918523947,unknown,0,Target,5.22,targetstyle,26
1679158106532383600,unknown,0,Target,5.22,target,13
1679174287199763872,unknown,0,Target,5.22,target,8
1679269074654074974,unknown,0,Target,5.23,target,4
1679300601132185066,unknown,0,Target,5.23,target,30
1679467454251750383,unknown,0,Target,5.22,target,7
1679470160241920078,unknown,0,Target,5.22,target,20
1679559185844873318,unknown,0,Target,5.23,target,4
1679923781600403160,unknown,0,Target,5.23,targetstyle,25
1680143272441211805,unknown,0,Target,5.22,targetstyle,25
1680549787144655658,unknown,0,Target,5.22,targetstyle,7
1680812527221919720,unknown,0,Target,5.23,target,3
1680829139088804251,unknown,0,Target,5.22,target,13
1680872951320188323,unknown,0,Target,5.23,target,10
1680924173822004736,unknown,0,Target,5.22,target,11
1681026106835417069,unknown,0,Target,5.22,target,5
1681363512393623580,unknown,0,Target,5.22,target,27
1681464420881797234,unknown,0,Target,5.22,targetstyle,28
1681689766347094847,unknown,0,Target,5.22,target,22
1682755191746912764,bostanley,0,Target,5.22,target,4
1682933346924863458,unknown,0,Target,5.23,targetstyle,22
1683035253647508701,unknown,0,Target,5.22,target,9
1683494186463295723,unknown,0,Target,5.23,target,30
1683526524202195556,unknown,0,Target,5.22,targetstyle,15
1683529230258073850,unknown,0,Target,5.22,targetstyle,21
1683713167502299395,unknown,0,Target,5.23,targetstyle,8
1683780608663642021,unknown,0,Target,5.23,target,22
1683827002119170700,unknown,0,Target,5.22,targetstyle,21
1684144345944668595,unknown,0,Target,5.23,targetstyle,11
1684279587864833023,unknown,0,Target,5.22,targetstyle,2
1684508559860950712,unknown,0,Target,5.22,targetstyle,6
1684537017549131162,unknown,0,Target,5.22,targetstyle,20
1684596142548923139,unknown,0,Target,5.22,target,30
1684636367239450416,unknown,0,Target,5.22,target,30
1684967475210681726,unknown,0,Target,5.22,target,3
1685026342571051979,unknown,0,Target,5.23,target,25
1685035031952002945,unknown,0,Target,5.22,targetstyle,7
1685299097822630086,unknown,0,Target,5.23,targetstyle,24
1685909731510032248,unknown,0,Target,5.23,target,17
1686156880899300948,unknown,0,Target,5.23,targetstyle,8
1686410304889836679,unknown,0,Target,5.22,targetstyle,29
1686599594124578867,unknown,0,Target,5.22,targetstyle,26
1687085930684484260,unknown,0,Target,5.22,target,25
1687180175965486501,unknown,0,Target,5.23,target,10
1687247679791598822,unknown,0,Target,5.23,targetstyle,5
1687269475600472017,unknown,0,Target,5.22,targetstyle,17
1687321190580754141,unknown,0,Target,5.22,target,28
1687894037960323168,unknown,0,Target,5.22,target,27
1688113205066276169,unknown,0,Target,5.22,target,3
1688144532380940854,unknown,0,Target,5.23,target,30
1688497205557714128,unknown,1,Target,5.22,target,2
1688552779674647465,unknown,0,Target,5.23,targetstyle,8
1688597422143539290,unknown,1,Target,5.22,targetstyle,23
1688635316347715439,unknown,0,Target,5.23,targetstyle,4
1688737348950299656,unknown,0,Target,5.23,target,17
1688755027346041473,unknown,0,Target,5.22,target,21
1688866872186820714,thecelebrationshoppe,0,Target,5.22,targetstyle,4
1689256129191731892,unknown,0,Target,5.23,targetstyle,30
1689420216142303357,unknown,0,Target,5.22,targetstyle,18
1689561537092993503,unknown,0,Target,5.23,targetstyle,5
1689587831881381306,unknown,0,Target,5.23,targetstyle,14
1689619930235604013,unknown,0,Target,5.23,targetstyle,25
1690269137584299781,unknown,0,Target,5.22,target,7
1690276605702489397,brighterdarling,0,Target,5.22,targetstyle,16
1690316876296770484,unknown,0,Target,5.22,targetstyle,28
1690379334744172606,unknown,0,Target,5.22,target,30
1690381847116116011,unknown,1,Target,5.22,target,15
1690648271208450259,unknown,0,Target,5.22,targetstyle,17
1690822521168913204,unknown,0,Target,5.23,target,28
1690827430652945729,unknown,0,Target,5.22,target,29
1691112949567406664,unknown,0,Target,5.22,targetstyle,19
1691394601434627816,unknown,0,Target,5.23,targetstyle,18
1691442460642711428,unknown,0,Target,5.22,targetstyle,13
1691627829283104610,unknown,0,Target,5.23,targetstyle,5
1691853609305426233,unknown,0,Target,5.23,targetstyle,27
1692221850817186779,catanoglam,0,Target,5.22,target,8
1692260855462144752,unknown,1,Target,5.22,target,12
1692315415948096719,unknown,0,Target,5.23,targetstyle,20
1692452069562005208,unknown,0,Target,5.23,targetstyle,17
1692455541430210714,unknown,0,Target,5.22,targetstyle,30
1692520656833723962,unknown,0,Target,5.22,targetstyle,10
1692830623112318774,unknown,0,Target,5.22,targetstyle,23
1692940745536721035,unknown,0,Target,5.22,targetstyle,30
1692985258008206771,unknown,0,Target,5.23,targetstyle,13
1693030657558419507,unknown,0,Target,5.22,targetstyle,24
1693047860638425879,unknown,0,Target,5.22,targetstyle,21
1693093302349211265,unknown,0,Target,5.22,targetstyle,17
1693214476024904239,unknown,1,Target,5.22,targetstyle,21
1693228683089968910,unknown,0,Target,5.22,target,27
1693563868075631159,unknown,0,Target,5.22,target,26
1693712934654337297,unknown,0,Target,5.23,target,19
1693790144653174129,unknown,0,Target,5.23,targetstyle,6
1693885351092134211,unknown,0,Target,5.22,target,15
1693897688795793003,unknown,1,Target,5.22,targetstyle,7
1693910244503443207,unknown,0,Target,5.23,target,14
1693996897381168552,unknown,1,Target,5.22,targetstyle,7
1694074817609123914,unknown,0,Target,5.22,target,30
1694271225750372541,unknown,0,Target,5.22,targetstyle,9
1694293906870334208,unknown,0,Target,5.22,targetstyle,6
1694575034623930549,unknown,0,Target,5.22,targetstyle,30
1694648381610464153,unknown,0,Target,5.22,targetstyle,17
1694650561617312760,unknown,0,Target,5.23,targetstyle,29
1694652559498129589,unknown,0,Target,5.23,targetstyle,11
1694678924304418271,likehoneyblog,0,Target,5.22,targetstyle,11
1694679206740649955,unknown,0,Target,5.23,target,6
1694689856868739637,unknown,0,Target,5.23,targetstyle,26
1695057983824060990,unknown,0,Target,5.22,target,30
1695126409985914039,unknown,0,Target,5.22,targetstyle,14
1695128865935955029,unknown,0,Target,5.23,targetstyle,10
1695132290885503361,unknown,0,Target,5.22,targetstyle,18
1695289576765029272,unknown,0,Target,5.22,targetstyle,30
1695502028540112969,unknown,0,Target,5.23,targetstyle,15
1695844623056040197,unknown,1,Target,5.22,targetstyle,6
1695872202997358180,unknown,0,Target,5.22,targetstyle,15
1695873129274143915,unknown,0,Target,5.23,targetstyle,17
1696004764075312122,unknown,0,Target,5.23,targetstyle,7
1696048283897420320,unknown,0,Target,5.23,target,17
1696695549518891209,unknown,0,Target,5.22,targetstyle,3
1697422071657524942,breckhouse,0,Target,5.23,target,27
1697530676692588061,unknown,0,Target,5.22,target,25
1697543426730875035,unknown,0,Target,5.22,targetstyle,18
1697941629548403136,unknown,0,Target,5.22,targetstyle,29
1698083174196148681,unknown,0,Target,5.23,target,11
1698112700394360545,unknown,1,Target,5.22,target,30
1698278742857490177,unknown,0,Target,5.22,targetstyle,21
1698295324249757572,unknown,0,Target,5.22,targetstyle,21
1698390175599298222,unknown,0,Target,5.22,target,30
1698680558672027024,unknown,0,Target,5.23,target,8
1698705322666312589,unknown,0,Target,5.22,target,12
1699035882953401278,unknown,0,Target,5.22,target,16
1699392236205567808,unknown,0,Target,5.23,targetstyle,24
1699503656883226328,unknown,0,Target,5.23,targetstyle,27
1699647116518317457,unknown,0,Target,5.23,target,2
1699721307404520260,unknown,0,Target,5.23,target,14
1699754719683172789,unknown,0,Target,5.22,targetstyle,17
1699765093111544788,unknown,0,Target,5.23,targetstyle,23
1699859573332293651,unknown,0,Target,5.22,target,18
1700071085449152523,unknown,0,Target,5.23,target,4
1700168792925198584,unknown,1,Target,5.22,targetstyle,23
1700173976968639707,unknown,0,Target,5.22,target,23
1700324519614370389,unknown,0,Target,5.23,target,16
1700328070404053418,unknown,0,Target,5.22,target,7
1700440239657882291,unknown,0,Target,5.22,target,30
1700539750811059909,unknown,0,Target,5.22,target,29
1700938435974246894,unknown,0,Target,5.22,targetstyle,19
1701065219566108881,unknown,0,Target,5.22,targetstyle,30
1701170838096895733,unknown,0,Target,5.22,target,12
1701658192332010613,unknown,0,Target,5.22,target,30
1701867146474219430,unknown,0,Target,5.22,target,30
1701930888730578969,unknown,0,Target,5.22,target,9
1702004528630310417,unknown,0,Target,5.23,targetstyle,30
1702337869975941497,unknown,0,Target,5.23,targetstyle,7
1702557854441092275,unknown,0,Target,5.23,targetstyle,7
1702587440358718217,unknown,0,Target,5.23,target,17
1702624754648579094,niwanow,0,Target,5.22,targetstyle,30
1702963088281354799,unknown,0,Target,5.23,target,30
1703181133157725708,unknown,0,Target,5.22,targetstyle,18
1703211291597713780,unknown,0,Target,5.23,target,14
1703238974204966622,unknown,0,Target,5.22,targetstyle,30
1703362301513800587,unknown,0,Target,5.22,targetstyle,25
1703718925048477920,unknown,0,Target,5.22,targetstyle,8
1703725173636962435,unknown,0,Target,5.23,targetstyle,30
1703989243721694643,unknown,0,Target,5.22,targetstyle,9
1704014604899670486,unknown,0,Target,5.23,target,30
1704058009703071082,unknown,0,Target,5.22,targetstyle,28
1704084789689940146,unknown,0,Target,5.22,targetstyle,24
1704096719513623121,unknown,0,Target,5.23,targetstyle,22
1704105472405431095,unknown,0,Target,5.23,targetstyle,18
